date,temp,temp_highest,temp_lowest,cloud,rainfall,temp_5,temp_highest_5,temp_lowest_5,cloud_5,rainfall_5,temp_10,temp_highest_10,temp_lowest_10,cloud_10,rainfall_10,temp_15,temp_highest_15,temp_lowest_15,cloud_15,rainfall_15,temp_20,temp_highest_20,temp_lowest_20,cloud_20,rainfall_20,temp_25,temp_highest_25,temp_lowest_25,cloud_25,rainfall_25,temp_30,temp_highest_30,temp_lowest_30,cloud_30,rainfall_30
2010-10-15,13.1,16.9,9.3,1.9,NaN,79.4,97.30000000000001,64.2,30.199999999999996,0.6,169.6,213.40000000000003,132.1,42.3,0.6,247.6,311.19999999999993,194.60000000000002,75.6,25.6,328.4,415.4,255.3,94.7,41.1,419.70000000000005,529.1999999999999,325.2,118.40000000000002,301.1,536.2,668.2000000000002,422.80000000000007,147.00000000000003,344.1
2010-10-16,16.0,21.6,10.2,3.0,NaN,77.1,97.69999999999999,58.80000000000001,24.299999999999997,0.6,169.5,212.9,131.1,44.8,0.6,247.59999999999997,311.4,194.00000000000003,74.5,25.6,325.8,412.8,250.3,93.4,41.1,414.3,525.9,317.5,111.4,41.6,527.7,659.8000000000002,413.8,149.20000000000002,344.1
2010-10-17,15.6,19.9,12.1,1.5,NaN,76.1,98.4,57.1,18.5,0.5,167.79999999999998,209.0,131.3,44.900000000000006,0.6,247.19999999999996,312.69999999999993,192.4,67.69999999999999,10.6,322.40000000000003,408.79999999999995,247.5,88.4,25.6,413.20000000000005,527.0,315.20000000000005,104.60000000000001,41.1,519.0,650.8000000000001,405.8,146.3,344.1
2010-10-18,13.9,19.3,9.0,0.0,NaN,74.3,98.1,53.199999999999996,10.5,0.5,162.8,205.10000000000002,125.19999999999999,37.9,0.6,244.09999999999997,310.6,186.99999999999997,58.8,3.6,320.70000000000005,409.5,244.1,86.9,25.6,410.1,523.5,312.1,104.00000000000001,41.1,507.70000000000005,639.8,393.0,142.5,344.1
2010-10-19,15.9,21.7,11.0,4.4,NaN,74.5,99.4,51.6,10.8,0.0,159.3,202.6,120.8,39.9,0.6,246.0,315.59999999999997,185.6,54.199999999999996,0.6,323.59999999999997,414.4,245.29999999999998,85.4,25.6,408.4,522.0,311.2,106.40000000000002,41.1,502.8,637.6999999999999,385.70000000000005,137.10000000000002,326.6
2010-10-20,15.2,19.5,12.7,4.3,NaN,76.6,102.0,55.0,13.2,0.0,156.0,199.3,119.2,43.39999999999999,0.6,246.2,315.40000000000003,187.09999999999997,55.49999999999999,0.6,324.2,413.2,249.6,88.8,25.6,405.0,517.4,310.3,107.9,41.1,496.3,631.1999999999999,380.2,131.60000000000002,301.1
2010-10-21,15.8,21.9,10.2,1.4,NaN,76.39999999999999,102.30000000000001,55.0,11.6,0.0,153.5,200.0,113.80000000000001,35.9,0.6,245.9,315.2,186.09999999999997,56.39999999999999,0.6,324.0,413.69999999999993,249.0,86.10000000000001,25.6,402.2,515.1,305.3,105.00000000000001,41.1,490.7,628.1999999999999,372.5,123.00000000000001,41.6
2010-10-22,16.9,22.4,12.8,0.5,NaN,77.69999999999999,104.80000000000001,55.7,10.6,0.0,153.8,203.20000000000002,112.8,29.099999999999998,0.5,245.5,313.79999999999995,187.0,55.5,0.6,324.9,417.49999999999994,248.09999999999997,78.30000000000001,10.6,400.09999999999997,513.6,303.2,99.00000000000001,25.6,490.9,631.8,370.90000000000003,115.20000000000002,41.1
2010-10-23,15.9,20.2,11.7,5.0,NaN,79.7,105.7,58.400000000000006,15.6,0.0,154.0,203.79999999999998,111.6,26.1,0.5,242.50000000000003,310.79999999999995,183.59999999999997,53.49999999999999,0.6,323.79999999999995,416.2999999999999,245.39999999999998,74.4,3.6,400.4,515.2,302.5,102.5,25.6,489.79999999999995,629.2,370.5,119.60000000000002,41.1
2010-10-24,17.2,23.4,13.6,4.5,NaN,81.0,107.4,61.00000000000001,15.7,0.0,155.5,206.79999999999998,112.60000000000001,26.5,0.0,240.3,309.99999999999994,181.79999999999998,55.599999999999994,0.6,326.99999999999994,422.99999999999994,246.6,69.9,0.6,404.59999999999997,521.8,306.3,101.1,25.6,489.3999999999999,629.4,372.2,122.10000000000002,41.1
2010-10-25,9.9,15.1,4.4,3.5,NaN,75.7,103.0,52.7,14.9,0.0,152.3,205.0,107.69999999999999,28.1,0.0,231.70000000000002,302.3,171.9,58.29999999999999,0.6,321.8999999999999,418.3999999999999,239.8,70.4,0.6,399.9,516.1999999999999,302.29999999999995,103.7,25.6,480.69999999999993,620.4,363.0,122.80000000000001,41.1
2010-10-26,4.0,8.2,0.9,0.1,NaN,63.9,89.3,43.4,13.6,0.0,140.3,191.6,98.4,25.200000000000003,0.0,217.4,289.3,157.20000000000002,49.5,0.6,309.7999999999999,404.49999999999994,229.49999999999997,70.0,0.6,387.9,502.99999999999994,292.4,99.7,25.6,466.0999999999999,604.4000000000001,348.7,118.60000000000001,41.1
2010-10-27,5.6,10.1,0.7,4.5,NaN,52.6,76.99999999999999,31.299999999999994,17.6,0.0,130.29999999999998,181.79999999999998,87.00000000000001,28.200000000000003,0.0,206.4,280.20000000000005,144.1,46.699999999999996,0.5,298.09999999999997,390.8,218.29999999999998,73.1,0.6,377.5,494.5,279.40000000000003,95.9,10.6,452.69999999999993,590.6000000000001,334.49999999999994,116.60000000000001,25.6
2010-10-28,7.2,12.3,2.1,0.0,NaN,43.900000000000006,69.10000000000001,21.7,12.6,0.0,123.60000000000001,174.79999999999998,80.1,28.2,0.0,197.89999999999998,272.9,133.29999999999998,38.7,0.5,286.4,379.9,205.29999999999998,66.1,0.6,367.7,485.40000000000003,267.1,87.0,3.6,444.29999999999995,584.3000000000001,324.2,115.1,25.6
2010-10-29,9.6,16.7,3.4,0.6,NaN,36.3,62.400000000000006,11.500000000000002,8.7,0.0,117.3,169.8,72.5,24.4,0.0,191.79999999999998,269.2,124.10000000000002,35.2,0.0,276.6,372.4,193.29999999999998,64.3,0.6,363.30000000000007,485.4,258.09999999999997,78.6,0.6,440.9,584.2,317.79999999999995,109.79999999999998,25.6
2010-10-30,11.7,17.8,6.4,2.0,NaN,38.099999999999994,65.1,13.5,7.199999999999999,0.0,113.80000000000001,168.1,66.2,22.1,0.0,190.39999999999998,270.09999999999997,121.2,35.300000000000004,0.0,269.79999999999995,367.40000000000003,185.39999999999998,65.5,0.6,360.0,483.5,253.3,77.6,0.6,438.0,581.3,315.7999999999999,110.89999999999999,25.6
2010-10-31,12.0,17.0,7.1,4.0,NaN,46.099999999999994,73.89999999999999,19.7,11.1,0.0,110.0,163.2,63.1,24.7,0.0,186.39999999999998,265.5,118.10000000000001,36.300000000000004,0.0,263.5,363.2,176.9,60.6,0.6,355.9,478.4,249.20000000000002,81.1,0.6,434.0,576.8999999999999,312.09999999999997,110.8,25.6
2010-11-01,11.4,16.7,6.8,0.8,NaN,51.9,80.5,25.8,7.3999999999999995,0.0,104.5,157.49999999999997,57.1,25.0,0.0,182.19999999999996,262.3,112.80000000000001,35.6,0.0,258.29999999999995,360.7,169.9,54.099999999999994,0.5,349.99999999999994,471.29999999999995,244.10000000000002,80.49999999999999,0.6,429.4,575.0,305.20000000000005,103.3,10.6
2010-11-02,5.0,9.2,2.5,0.1,NaN,49.699999999999996,77.4,26.2,7.499999999999999,0.0,93.60000000000001,146.49999999999997,47.9,20.1,0.0,173.3,252.19999999999996,106.3,35.699999999999996,0.0,247.6,350.29999999999995,159.5,46.199999999999996,0.5,336.1,457.3,231.5,73.6,0.6,417.4,562.8000000000001,293.3,94.49999999999999,3.6
2010-11-03,7.2,12.6,0.8,2.9,NaN,47.300000000000004,73.3,23.6,9.799999999999999,0.0,83.60000000000001,135.70000000000002,35.099999999999994,18.5,0.0,164.6,243.1,96.1,34.2,0.0,239.1,342.5,147.70000000000002,45.0,0.0,323.9,445.70000000000005,216.9,74.1,0.6,410.6,558.7000000000002,281.7,88.39999999999999,0.6
2010-11-04,10.6,16.0,5.7,1.8,NaN,46.2,71.5,22.9,9.6,0.0,84.3,136.6,36.4,16.8,0.0,160.0,239.59999999999997,89.1,31.700000000000003,0.0,236.59999999999997,341.6,144.10000000000002,44.89999999999999,0.0,316.0,438.90000000000003,208.3,75.10000000000001,0.6,406.2,555.0000000000001,276.20000000000005,87.19999999999999,0.6
2010-11-05,11.2,15.1,7.0,2.3,NaN,45.39999999999999,69.6,22.8,7.8999999999999995,0.0,91.49999999999999,143.5,42.5,19.0,0.0,155.39999999999998,232.79999999999995,85.9,32.6,0.0,231.79999999999998,335.1,140.9,44.19999999999999,0.0,308.9,432.8,199.7,68.5,0.6,401.29999999999995,548.0,272.0,88.99999999999999,0.6
2010-11-06,12.7,14.8,11.1,10.0,NaN,46.7,67.7,27.1,17.1,0.0,98.60000000000001,148.20000000000002,52.9,24.5,0.0,151.2,225.19999999999996,84.19999999999999,42.1,0.0,228.89999999999995,330.00000000000006,139.9,52.699999999999996,0.0,304.99999999999994,428.40000000000003,197.0,71.2,0.5,396.69999999999993,538.9999999999999,271.20000000000005,97.59999999999998,0.6
2010-11-07,12.3,14.3,10.8,10.0,2.0,54.0,72.8,35.400000000000006,27.0,2.0,103.69999999999999,150.20000000000002,61.60000000000001,34.5,2.0,147.60000000000002,219.29999999999998,83.3,47.1,2.0,227.29999999999998,325.0,141.70000000000002,62.69999999999999,2.0,301.59999999999997,423.09999999999997,194.9,73.2,2.5,390.1,530.1,266.90000000000003,100.6,2.6
2010-11-08,7.0,11.4,1.8,8.4,0.5,53.8,71.60000000000001,36.39999999999999,32.5,2.5,101.1,144.9,60.0,42.3,2.5,137.4,207.30000000000004,71.5,51.0,2.5,218.39999999999998,314.70000000000005,132.50000000000003,66.7,2.5,292.9,414.09999999999997,184.10000000000002,77.5,2.5,377.7,517.3000000000001,253.3,106.6,3.1
2010-11-09,2.9,6.5,1.2,1.1,NaN,46.1,62.1,31.900000000000002,31.800000000000004,2.5,92.3,133.60000000000002,54.8,41.400000000000006,2.5,130.4,198.70000000000002,68.3,48.6,2.5,206.1,301.7,120.99999999999999,63.5,2.5,282.7,403.7,175.99999999999997,76.69999999999999,2.5,362.09999999999997,501.00000000000006,240.20000000000002,106.9,3.1
2010-11-10,4.1,9.1,-0.5,0.0,NaN,39.0,56.1,24.4,29.5,2.5,84.4,125.69999999999999,47.2,37.4,2.5,130.5,199.60000000000002,66.9,48.5,2.5,194.4,288.90000000000003,110.3,62.099999999999994,2.5,270.8,391.2,165.3,73.69999999999999,2.5,347.9,488.90000000000003,224.1,98.0,3.1
2010-11-11,9.3,15.1,3.2,4.9,1.0,35.599999999999994,56.400000000000006,16.5,24.4,3.5,82.3,124.1,43.6,41.5,3.5,134.20000000000002,204.60000000000002,69.4,48.9,3.5,186.8,281.6,100.7,66.5,3.5,264.5,386.4,156.39999999999998,77.10000000000001,3.5,340.59999999999997,484.80000000000007,213.5,95.60000000000001,4.0
2010-11-12,8.9,12.6,6.2,3.0,0.4,32.2,54.7,11.9,17.4,1.9,86.2,127.5,47.30000000000001,44.4,3.9,135.89999999999998,204.9,73.50000000000001,51.9,3.9,179.8,274.0,95.2,64.5,3.9,259.5,379.7,153.6,80.1,3.9,333.79999999999995,477.8,206.79999999999998,90.60000000000001,4.4
2010-11-13,11.1,17.4,5.8,4.8,0.0,36.300000000000004,60.699999999999996,15.900000000000002,13.8,1.4,90.1,132.29999999999998,52.3,46.3,3.9,137.4,205.6,75.9,56.099999999999994,3.9,173.7,267.99999999999994,87.4,64.80000000000001,3.9,254.7,375.4,148.4,80.5,3.9,329.2,474.8,200.0,91.3,3.9
2010-11-14,5.8,12.4,3.0,5.1,0.0,39.199999999999996,66.6,17.7,17.799999999999997,1.4,85.3,128.70000000000002,49.6,49.6,3.9,131.5,200.20000000000002,72.5,59.2,3.9,169.60000000000002,265.3,86.00000000000001,66.39999999999999,3.9,245.3,368.29999999999995,138.7,81.29999999999998,3.9,321.90000000000003,470.3,193.69999999999996,94.49999999999999,3.9
2010-11-15,1.4,5.1,-1.6,0.4,NaN,36.5,62.599999999999994,16.599999999999998,18.199999999999996,1.4,75.5,118.7,40.99999999999999,47.7,3.9,120.9,188.29999999999998,63.800000000000004,55.599999999999994,3.9,167.0,262.2,83.5,66.7,3.9,230.9,351.5,126.9,80.30000000000001,3.9,307.3,453.8,181.9,91.89999999999999,3.9
2010-11-16,3.7,8.8,-1.4,3.9,NaN,30.9,56.3,12.0,17.2,0.4,66.5,112.7,28.500000000000004,41.599999999999994,3.9,113.2,180.4,55.6,58.699999999999996,3.9,165.1,260.9,81.39999999999999,66.1,3.9,217.7,337.90000000000003,112.69999999999999,83.7,3.9,295.4,442.7,168.39999999999998,94.30000000000001,3.9
2010-11-17,6.5,11.3,3.0,4.1,0.0,28.499999999999996,55.0,8.8,18.299999999999997,0.0,60.7,109.69999999999999,20.700000000000003,35.7,1.9,114.7,182.50000000000003,56.10000000000001,62.699999999999996,3.9,164.4,259.9,82.30000000000001,70.2,3.9,208.29999999999998,329.0,104.0,82.8,3.9,288.0,434.7,162.4,98.39999999999999,3.9
2010-11-18,6.5,12.0,1.9,0.0,NaN,23.9,49.6,4.9,13.5,0.0,60.2,110.3,20.799999999999997,27.299999999999997,1.4,114.0,181.9,57.199999999999996,59.8,3.9,161.29999999999998,255.20000000000002,80.80000000000001,69.6,3.9,197.6,317.6,92.30000000000001,78.30000000000001,3.9,278.59999999999997,425.0,153.3,94.0,3.9
2010-11-19,5.9,10.9,2.4,3.4,NaN,24.0,48.1,4.3,11.799999999999999,0.0,63.199999999999996,114.70000000000002,21.999999999999996,29.599999999999998,1.4,109.30000000000001,176.80000000000004,53.9,61.4,3.9,155.5,248.30000000000004,76.80000000000001,71.0,3.9,193.6,313.4,90.30000000000001,78.20000000000002,3.9,269.29999999999995,416.4,143.0,93.1,3.9
2010-11-20,7.9,13.4,4.1,3.8,NaN,30.5,56.4,10.0,15.2,0.0,67.0,119.00000000000001,26.6,33.39999999999999,1.4,106.00000000000001,175.10000000000002,50.99999999999999,62.9,3.9,151.4,244.70000000000005,73.80000000000001,70.80000000000001,3.9,197.5,318.6,93.5,81.89999999999999,3.9,261.4,407.9,136.9,95.50000000000001,3.9
2010-11-21,11.0,15.6,6.1,3.9,NaN,37.8,63.2,17.5,15.200000000000001,0.0,68.69999999999999,119.5,29.5,32.400000000000006,0.4,104.30000000000001,175.9,46.00000000000001,56.79999999999999,3.9,151.00000000000003,243.6,73.1,73.9,3.9,202.89999999999998,324.1,98.89999999999999,81.30000000000001,3.9,255.5,401.1,130.2,98.9,3.9
2010-11-22,6.2,13.1,1.9,2.1,5.0,37.5,65.0,16.4,13.2,5.0,66.0,119.99999999999999,25.200000000000003,31.5,5.0,98.20000000000002,174.7,37.1,48.9,6.9,152.2,247.5,72.5,75.9,8.9,201.89999999999998,324.90000000000003,98.70000000000002,83.4,8.9,245.79999999999998,394.0,120.4,96.0,8.9
2010-11-23,5.9,12.8,-0.6,1.4,NaN,36.9,65.8,13.9,14.6,5.0,60.8,115.39999999999999,18.799999999999997,28.1,5.0,97.10000000000002,176.1,34.699999999999996,41.89999999999999,6.4,150.9,247.70000000000002,71.10000000000001,74.4,8.9,198.20000000000002,321.0,94.7,84.20000000000002,8.9,234.5,383.40000000000003,106.20000000000002,92.90000000000002,8.9
2010-11-24,6.3,10.7,3.7,4.4,NaN,37.3,65.60000000000001,15.2,15.6,5.0,61.3,113.7,19.5,27.4,5.0,100.5,180.3,37.199999999999996,45.199999999999996,6.4,146.6,242.4,69.10000000000001,77.00000000000001,8.9,192.8,313.90000000000003,92.0,86.60000000000001,8.9,230.9,379.0,105.50000000000001,93.80000000000003,8.9
2010-11-25,3.1,6.1,-1.0,1.5,NaN,32.5,58.300000000000004,10.100000000000001,13.3,5.0,63.0,114.7,20.099999999999998,28.5,5.0,99.5,177.3,36.7,46.69999999999999,6.4,138.5,233.39999999999998,61.1,76.2,8.9,183.89999999999998,303.0,83.9,84.1,8.9,230.0,376.9000000000001,103.60000000000001,95.2,8.9
2010-11-26,0.4,4.7,-3.0,0.5,NaN,21.900000000000002,47.4,1.0,9.9,5.0,59.7,110.60000000000001,18.5,25.1,5.0,90.6,166.89999999999998,30.5,42.300000000000004,5.4,126.2,223.29999999999998,47.0,66.7,8.9,172.9,291.0,74.10000000000001,83.80000000000001,8.9,224.79999999999998,371.50000000000006,99.9,91.20000000000002,8.9
2010-11-27,1.3,9.1,-2.7,5.9,1.0,17.0,43.400000000000006,-3.6,13.700000000000001,1.0,54.49999999999999,108.39999999999999,12.8,26.9,6.0,83.0,163.39999999999995,21.6,45.199999999999996,6.0,115.2,218.09999999999997,33.5,62.599999999999994,7.9,169.20000000000002,290.90000000000003,68.89999999999999,89.60000000000001,9.9,218.9,368.30000000000007,95.10000000000002,97.10000000000002,9.9
2010-11-28,-1.3,2.0,-5.2,3.5,1.0,9.8,32.599999999999994,-8.2,15.8,2.0,46.7,98.39999999999999,5.699999999999998,30.4,7.0,70.6,147.99999999999997,10.599999999999998,43.9,7.0,106.9,208.7,26.5,57.699999999999996,8.4,160.7,280.3,62.89999999999999,90.2,10.9,208.00000000000003,353.6,86.5,100.00000000000003,10.9
2010-11-29,3.2,7.8,-0.8,3.0,NaN,6.7,29.7,-12.700000000000001,14.4,2.0,44.00000000000001,95.3,2.5,30.0,7.0,68.0,143.4,6.800000000000001,41.8,7.0,107.20000000000002,209.99999999999997,24.500000000000004,59.6,8.4,153.29999999999998,272.1,56.400000000000006,91.4,10.9,199.5,343.6000000000001,79.3,101.00000000000001,10.9
2010-11-30,7.3,12.5,4.1,4.8,0.0,10.9,36.1,-7.600000000000001,17.7,2.0,43.4,94.39999999999999,2.499999999999999,31.000000000000004,7.0,73.9,150.8,12.499999999999998,46.199999999999996,7.0,110.39999999999999,213.4,29.099999999999994,64.4,8.4,149.4,269.5,53.50000000000001,93.9,10.9,194.79999999999998,339.1,76.3,101.8,10.9
2010-12-01,7.2,10.4,5.3,4.6,NaN,17.7,41.8,0.6999999999999984,21.799999999999997,2.0,39.6,89.2,1.7000000000000002,31.700000000000003,7.0,77.4,152.4,19.2,46.9,7.0,108.30000000000001,208.70000000000002,31.2,64.1,7.4,143.89999999999998,265.1,47.699999999999996,88.5,10.9,190.6,332.8,74.8,105.60000000000001,10.9
2010-12-02,9.5,13.5,5.5,7.5,0.3,25.9,46.2,8.899999999999999,23.4,1.3,42.9,89.6,5.3,37.1,2.3,80.39999999999999,154.6,21.7,50.3,7.3,108.9,209.60000000000002,30.499999999999996,68.6,7.3,141.1,264.3,42.4,86.0,9.200000000000001,195.1,337.1,77.79999999999998,113.0,11.200000000000001
2010-12-03,0.0,7.8,-2.7,2.1,NaN,27.2,52.0,11.399999999999999,22.0,0.3,37.0,84.6,3.1999999999999984,37.800000000000004,2.3,73.9,150.4,17.099999999999998,52.4,7.3,97.80000000000001,200.00000000000003,22.0,65.89999999999999,7.3,134.1,260.7,37.9,79.69999999999999,8.7,187.89999999999998,332.3,74.29999999999998,112.19999999999999,11.200000000000001
2010-12-04,1.7,5.0,-3.6,5.6,NaN,25.7,49.199999999999996,8.6,24.6,0.3,32.4,78.89999999999999,-4.1,39.0,2.3,69.7,144.5,11.1,54.6,7.3,93.7,192.60000000000002,15.4,66.4,7.3,132.89999999999998,259.2,33.1,84.19999999999999,8.7,178.99999999999997,321.3,65.00000000000001,115.99999999999999,11.200000000000001
2010-12-05,8.2,10.7,4.9,8.4,0.0,26.599999999999998,47.400000000000006,9.400000000000002,28.199999999999996,0.3,37.5,83.50000000000001,1.8000000000000003,45.9,2.3,70.0,141.79999999999998,11.899999999999999,59.2,7.3,100.50000000000001,198.2,21.9,74.4,7.3,137.0,260.8,38.49999999999999,92.60000000000001,8.700000000000001,175.99999999999997,316.9,62.900000000000006,122.1,11.200000000000001
2010-12-06,3.0,10.2,-3.2,4.6,NaN,22.4,47.2,0.8999999999999995,28.200000000000003,0.3,40.099999999999994,89.0,1.5999999999999996,50.0,2.3,62.0,136.4,2.6000000000000005,59.900000000000006,7.3,99.80000000000001,199.6,20.099999999999998,75.10000000000001,7.3,130.7,255.89999999999998,32.099999999999994,92.3,7.7,166.29999999999995,312.3,48.59999999999999,116.69999999999999,11.200000000000001
2010-12-07,-0.7,4.6,-4.8,3.1,NaN,12.2,38.300000000000004,-9.4,23.800000000000004,0.0,38.099999999999994,84.5,-0.5000000000000018,47.2,1.3,55.099999999999994,127.89999999999999,-4.1,60.900000000000006,2.3,92.60000000000001,192.89999999999998,12.3,74.1,7.3,121.1,247.89999999999998,21.099999999999998,92.39999999999999,7.3,153.29999999999998,302.6,32.99999999999999,109.79999999999998,9.200000000000001
2010-12-08,0.4,2.2,-2.1,8.8,2.5,12.6,32.7,-8.799999999999999,30.500000000000004,2.5,39.79999999999999,84.7,2.6,52.5,2.8,49.6,117.3,-5.600000000000001,68.30000000000001,4.8,86.5,183.09999999999997,8.299999999999999,82.89999999999999,9.8,110.4,232.7,13.199999999999998,96.39999999999999,9.8,146.7,293.4,29.09999999999999,110.19999999999997,11.2
2010-12-09,-1.8,2.3,-4.3,0.3,NaN,9.1,30.0,-9.5,25.200000000000003,2.5,34.800000000000004,79.2,-0.8999999999999999,49.8,2.8,41.49999999999999,108.89999999999999,-13.599999999999998,64.2,4.8,78.80000000000001,174.49999999999997,1.599999999999997,79.79999999999998,9.8,102.8,222.6,5.8999999999999995,91.60000000000001,9.8,141.99999999999997,289.2,23.599999999999994,109.39999999999998,11.2
2010-12-10,2.9,10.1,-2.8,6.9,1.5,3.8,29.4,-17.2,23.700000000000003,4.0,30.399999999999995,76.8,-7.8,51.89999999999999,4.3,41.3,112.9,-15.399999999999999,69.60000000000001,6.3,73.80000000000001,171.2,-5.300000000000001,82.89999999999999,11.3,104.30000000000001,227.6,4.7,98.10000000000001,11.3,140.8,290.20000000000005,21.299999999999986,116.3,12.700000000000001
2010-12-11,-3.5,6.7,-6.2,1.5,NaN,-2.7,25.9,-20.2,20.6,4.0,19.699999999999996,73.1,-19.3,48.800000000000004,4.3,37.39999999999999,114.89999999999999,-18.6,70.60000000000001,6.3,59.3,162.29999999999998,-17.599999999999998,80.5,11.3,97.1,225.49999999999997,-0.10000000000000231,95.7,11.3,128.0,281.8,11.899999999999991,112.89999999999999,11.7
2010-12-12,-1.2,3.7,-6.6,4.9,NaN,-3.2,25.0,-22.0,22.4,4.0,9.0,63.30000000000001,-31.4,46.199999999999996,4.0,34.89999999999999,109.5,-22.5,69.6,5.3,51.9,152.89999999999998,-26.1,83.30000000000001,6.3,89.39999999999999,217.89999999999998,-9.700000000000001,96.5,11.3,117.9,272.9,-0.9000000000000048,114.8,11.3
2010-12-13,3.7,6.1,1.7,9.5,NaN,0.09999999999999964,28.9,-18.2,23.1,1.5,12.7,61.6,-27.000000000000004,53.6,4.0,39.89999999999999,113.6,-15.599999999999998,75.6,4.3,49.699999999999996,146.19999999999996,-23.8,91.4,6.3,86.60000000000001,211.99999999999997,-9.900000000000002,106.0,11.3,110.50000000000001,261.59999999999997,-5.000000000000001,119.5,11.3
2010-12-14,-4.0,1.8,-10.1,2.3,NaN,-2.0999999999999996,28.400000000000002,-24.0,25.1,1.5,6.999999999999998,58.4,-33.5,50.3,4.0,32.7,107.6,-24.9,74.89999999999999,4.3,39.4,137.29999999999998,-37.599999999999994,89.3,6.3,76.7,202.9,-22.4,104.89999999999999,11.3,100.7,250.99999999999997,-18.099999999999998,116.70000000000002,11.3
2010-12-15,-10.5,-7.3,-12.7,0.0,NaN,-15.5,11.0,-33.900000000000006,18.2,0.0,-11.7,40.4,-51.099999999999994,41.9,4.0,14.899999999999995,87.8,-41.7,70.09999999999998,4.3,25.799999999999997,123.90000000000002,-49.3,87.8,6.3,58.3,182.2,-39.2,101.10000000000001,11.3,88.80000000000001,238.59999999999997,-29.2,116.30000000000001,11.3
2010-12-16,-7.7,-4.1,-12.9,3.1,0.0,-19.7,0.20000000000000195,-40.6,19.8,0.0,-22.4,26.1,-60.800000000000004,40.400000000000006,4.0,-4.440892098500626e-15,73.3,-59.9,68.6,4.3,17.700000000000006,115.1,-59.199999999999996,90.39999999999999,6.3,39.599999999999994,162.49999999999997,-58.199999999999996,100.29999999999998,11.3,77.39999999999999,225.69999999999996,-40.7,115.5,11.3
2010-12-17,-2.1,2.6,-5.5,5.9,1.4,-20.6,-0.8999999999999999,-39.5,20.8,1.4,-23.8,24.1,-61.49999999999999,43.2,5.4,-11.6,62.400000000000006,-70.9,67.0,5.4,14.299999999999995,108.6,-61.99999999999999,90.39999999999999,6.699999999999999,31.299999999999997,151.99999999999997,-65.6,104.10000000000002,7.699999999999999,68.8,216.99999999999997,-49.2,117.3,12.700000000000001
2010-12-18,0.1,5.0,-4.6,0.1,NaN,-24.2,-2.0,-45.8,11.4,1.4,-24.1,26.9,-64.0,34.5,2.9,-11.5,59.6,-72.79999999999998,65.0,5.4,15.7,111.6,-61.4,87.0,5.699999999999999,25.5,144.2,-69.6,102.79999999999998,7.7,62.400000000000006,209.99999999999997,-55.7,117.39999999999999,12.700000000000001
2010-12-19,4.9,8.3,0.7,8.4,0.4,-15.299999999999999,4.500000000000002,-35.0,17.5,1.7999999999999998,-17.4,32.900000000000006,-58.99999999999999,42.6,3.3,-8.300000000000002,62.900000000000006,-68.49999999999999,67.8,5.800000000000001,17.4,112.1,-59.9,92.4,6.1,24.1,141.8,-72.6,106.80000000000001,8.1,61.4,207.4,-57.39999999999999,122.39999999999999,13.100000000000001
2010-12-20,4.1,8.8,1.6,3.1,NaN,-0.7000000000000011,20.6,-20.7,20.6,1.7999999999999998,-16.199999999999996,31.600000000000005,-54.6,38.800000000000004,1.7999999999999998,-12.4,61.0,-71.8,62.5,5.800000000000001,14.2,108.39999999999998,-62.4,90.69999999999999,6.1,25.1,144.5,-70.0,108.39999999999999,8.1,57.599999999999994,202.8,-59.9,121.7,13.100000000000001
2010-12-21,4.9,10.8,0.9,5.1,NaN,11.9,35.5,-6.9,22.6,1.7999999999999998,-7.800000000000001,35.7,-47.49999999999999,42.400000000000006,1.7999999999999998,-10.5,61.599999999999994,-67.7,63.00000000000001,5.800000000000001,11.899999999999999,108.79999999999998,-66.8,91.19999999999999,6.1000000000000005,29.6,150.6,-66.1,113.0,8.1,51.49999999999999,198.0,-65.1,122.89999999999998,13.100000000000001
2010-12-22,4.0,8.3,0.3,2.1,NaN,18.0,41.2,-1.0999999999999994,18.8,0.4,-2.5999999999999996,40.3,-40.6,39.6,1.7999999999999998,-5.799999999999997,65.3,-62.599999999999994,62.00000000000001,5.800000000000001,6.4,103.6,-72.0,85.79999999999998,5.800000000000001,32.3,149.8,-63.099999999999994,109.19999999999999,7.1000000000000005,49.3,193.20000000000002,-66.69999999999999,122.9,8.1
2010-12-23,-1.9,4.5,-9.5,4.3,NaN,15.999999999999998,40.7,-6.0,23.000000000000004,0.4,-8.200000000000001,38.7,-51.8,34.4,1.7999999999999998,-8.100000000000003,67.6,-70.0,57.5,3.3,4.5,100.3,-78.8,87.99999999999999,5.8,31.699999999999996,152.29999999999998,-67.39999999999999,110.00000000000001,6.1000000000000005,41.5,184.90000000000003,-75.6,125.79999999999997,8.1
2010-12-24,-12.3,-9.0,-15.1,0.0,NaN,-1.200000000000001,23.400000000000006,-21.8,14.599999999999998,0.0,-16.5,27.900000000000006,-56.800000000000004,32.099999999999994,1.7999999999999998,-18.6,56.3,-80.79999999999998,57.2,3.3,-9.500000000000002,86.29999999999998,-90.3,82.39999999999998,5.8,16.2,135.5,-81.69999999999999,107.0,6.1,22.900000000000002,165.20000000000005,-94.39999999999999,121.39999999999999,8.1
